id, repo, followersCommunity, forksCommunity, followersParticipation, forksParticipation
Gagaro, 2, -1, -1, -1, -1
hrushikeshrv, 2, -1, -1, -1, -1
clelland, 2, 80, -1, 0.0, -1
tbicr, 2, 21, 348, 0.0, 0.0
tomchristie, 2, 21, 313, 0.0, 0.0
yoongkang, 2, -1, 331, -1, 0.9529542418975532
awtimmering, 2, -1, -1, -1, -1
shangxiao, 2, 21, 161, 0.8675910824911781, 0.0
diegoguimaraes, 2, 21, -1, 0.9403600230269923, -1
intgr, 2, -1, 307, -1, 0.8118175937671408
koniiiik, 2, 21, -1, 0.0, -1
minho42, 2, 21, -1, 0.7835067010543127, -1
eltronix, 2, -1, -1, -1, -1
akulakov, 2, 53, -1, 0.0, -1
Matt-Deacalion, 2, 21, -1, 0.8880238900674925, -1
shangdahao, 2, 21, -1, 0.8319245088056728, -1
ChillarAnand, 2, 21, -1, 0.7281710328420744, -1
jaap3, 2, 21, -1, 0.8922630479900475, -1
minusf, 2, -1, 72, -1, 0.9999999999999997
aljosa, 2, 21, -1, 0.0, -1
Uran198, 2, -1, -1, -1, -1
vlt, 2, -1, 308, -1, 0.9999999999999997
mlorant, 2, -1, -1, -1, -1
olasitarska, 2, 21, -1, 0.91301662301597, -1
rsalmaso, 2, 21, -1, 0.0, -1
rfleschenberg, 2, 21, -1, 0.7041772459810169, -1
tobiasmcnulty, 2, 21, -1, 0.0, -1
zsiciarz, 2, 21, 303, 0.8631474198772502, 0.0
manav014, 2, 21, -1, 0.9113785293901453, -1
suligap, 2, -1, 305, -1, 0.9999999999999997
adamzap, 6, 21, 378, 0.0, 0.0
toastdriven, 2, 21, 50, 0.8627419000931159, 0.0
PirosB3, 2, 21, -1, 0.9518086383390859, -1
IanLee1521, 2, 21, -1, 0.9140333330976967, -1
idan, 2, 21, -1, 0.907884346098272, -1
jonashaag, 2, 21, 64, 0.0, 0.0
niconoe, 2, 21, 312, 0.7513315608548305, 0.0
rca, 2, 21, 360, 0.9262572609110815, 0.0
graingert, 2, 21, -1, 0.8691721402007151, -1
xi, 2, -1, 309, -1, 1.0
tricoder42, 2, 27, -1, 1.0, -1
elky, 2, 21, 93, 0.8901748839170562, 0.0
sarahboyce, 2, 21, -1, 0.8048805191170149, -1
FlipperPA, 2, 21, 97, 0.8675616438194869, 0.0
catalanojuan, 2, 21, -1, 0.8921485170838754, -1
tim-schilling, 2, 22, -1, 0.9176019398405689, -1
uadnan, 2, -1, -1, -1, -1
AllenJonathan, 2, 21, -1, 0.8533904326765945, -1
bak1an, 2, 21, -1, 0.8718327042144131, -1
pydanny, 2, 21, 54, 0.8544119079328129, 0.0
dcramer, 2, 21, 48, 0.0, 0.0
vdboor, 2, 21, -1, 0.8868840833717669, -1
edmorley, 2, 21, -1, 0.9581920187829349, -1
illia-v, 2, -1, -1, -1, -1
mateoradman, 2, -1, -1, -1, -1
nikolas, 2, 21, 200, 0.8896260386644934, 0.0
bluetech, 2, 21, -1, 0.0, -1
rhcarvalho, 2, 15, -1, 0.6833064357413632, -1
solarissmoke, 2, 19, -1, 0.0, -1
treyhunner, 2, 21, -1, 0.7830751720268582, -1
valberg, 2, 21, -1, 0.9140333330976967, -1
MisterRios, 2, 21, -1, 0.8524272496192145, -1
abbasidaniyal, 2, 21, -1, 0.9108684187322137, -1
joncasdam, 2, 21, -1, 0.8204934122604646, -1
andrewjesaitis, 2, -1, -1, -1, -1
qris, 2, -1, -1, -1, -1
frewsxcv, 2, 15, 1, 0.822480388849394, 0.0
dlo, 2, 21, -1, 0.8555116215016398, -1
farhaanbukhsh, 2, 21, -1, 0.8499356201348199, -1
fhahn, 2, 21, -1, 0.0, -1
hakib, 2, 21, -1, 1.0, -1
yakky, 2, 21, -1, 0.8169974581996469, -1
jarekwg, 2, 21, -1, 0.9365177599549172, -1
glasnt, 2, 21, -1, 0.0, -1
KrzysiekJ, 2, 19, -1, 0.0, -1
nasirhjafri, 2, -1, 1, -1, 0.8006947447483004
gitaarik, 2, -1, 310, -1, 0.9999999999999997
math-a3k, 2, 21, -1, 1.0, -1
CuriousLearner, 2, 21, -1, 0.8643063328530385, -1
senko, 2, 21, 93, 0.0, 0.0
shabda, 2, 21, -1, 0.8358862168261201, -1
Shubh1815, 2, -1, -1, -1, -1
oinopion, 2, 21, -1, 0.8363700076196361, -1
vinayinvicible, 2, -1, 65, -1, 0.9999999999999997
ziima, 2, -1, 311, -1, 0.9999999999999997
aruseni, 2, -1, 1, -1, 0.9068895985322254
lothemar, 2, 21, -1, 0.8992693057643234, -1
GeyseR, 2, 0, -1, 0.876661982192149, -1
mlavin, 2, 21, -1, 0.96579319690094, -1
zeyneloz, 2, -1, 356, -1, 0.0
007gzs, 2, -1, -1, -1, -1
MattBlack85, 2, 21, -1, 0.9480018647012433, -1
alexmorozov, 2, -1, -1, -1, -1
uruz, 2, 21, -1, 0.0, -1
andersonresende, 2, 21, -1, 0.0, -1
pelme, 2, 21, -1, 0.933939025279348, -1
aericson, 130, 21, -1, 0.8939823569557532, -1
bendavis78, 2, 21, -1, 0.9029687684207544, -1
camilonova, 2, 21, -1, 0.9444658740567476, -1
dhepper, 2, -1, 266, -1, 0.952709106721867
danielroseman, 2, 26, 334, 0.0, 0.0
Flimm, 2, -1, 312, -1, 0.8311323095944627
davidszotten, 2, -1, 313, -1, 0.9615138345161004
dominicrodger, 2, -1, 54, -1, 0.9999999999999997
frankwiles, 2, 21, -1, 0.8578573848214677, -1
gabejackson, 2, -1, -1, -1, -1
garrypolley, 2, 21, -1, 0.8236966612851903, -1
jasonamyers, 2, -1, 60, -1, 1.0
jlaine, 2, 21, -1, 0.0, -1
knaperek, 2, -1, 314, -1, 0.9355548574311849
urbaniak, 2, 30, -1, 0.8850512410575901, -1
datapythonista, 2, 21, -1, 0.0, -1
numerodix, 2, 21, -1, 1.0, -1
MatthewWilkes, 2, -1, 316, -1, 0.7705435960434591
patrys, 2, 21, 282, 1.0, 0.0
xmeowmeowx, 2, -1, -1, -1, -1
ryankask, 2, 21, -1, 0.9828179339446355, -1
sergei-maertens, 2, 28, -1, 1.0, -1
sergeykolosov, 2, 31, -1, 0.907963056392938, -1
stephrdev, 2, 21, 306, 0.9268939231679385, 0.0
melinath, 2, 21, -1, 0.0, -1
Taoup, 2, 21, -1, 0.8909822577904047, -1
thibaudcolas, 2, 21, 313, 0.7644256833454293, 0.0
timmartin, 2, -1, 317, -1, 0.9999999999999997
tswicegood, 2, 21, 257, 0.8752662609359408, 0.0
zanderle, 2, 21, -1, 0.9322159844722602, -1
e0ne, 2, 21, -1, 1.0, -1
jpic, 2, 21, -1, 0.8394279139530084, -1
matiasb, 2, 21, -1, 0.9029687684207544, -1
merwok, 2, 21, -1, 0.0, -1
dilyanpalauzov, 2, 21, -1, 0.0, -1
botondus, 2, 21, -1, 0.8611001899604117, -1
sobolevn, 2, 21, 71, 0.0, 0.0
cpina, 2, 24, 120, 1.0, 0.0
adamalton, 2, 21, 314, 0.0, 0.0
AdamDonna, 2, 21, -1, 1.0, -1
Alokik-Roe, 2, -1, -1, -1, -1
brownan, 2, 21, -1, 0.0, -1
andrewsg, 2, -1, -1, -1, -1
jambonrose, 2, 21, 351, 0.8801174984612461, 0.0
acatton, 6, 21, -1, 0.0, -1
benjaoming, 2, 21, -1, 0.9180868598610983, -1
beniwohli, 2, 21, -1, 0.9021288250561964, -1
bxm156, 2, -1, 65, -1, 0.9999999999999997
meshy, 2, 23, 336, 0.9243581438734126, 0.0
christophehenry, 2, -1, 109, -1, 0.7453690021916679
adamsc64, 2, 21, -1, 0.9267861551674289, -1
Siecje, 2, 21, -1, 0.9065248198127182, -1
davidjb, 2, -1, 111, -1, 0.819405934404134
davidfischer, 2, 21, -1, 0.9462035024416631, -1
DevilsAutumn, 2, -1, -1, -1, -1
Stranger6667, 2, 21, 110, 0.8978689728289868, 0.0
fdemmer, 2, 21, 311, 0.9262572609110815, 0.0
fjsj, 2, 21, 178, 0.8539988249232471, 0.0
HenryDangPRG, 2, -1, -1, -1, -1
colons, 2, -1, -1, -1, -1
ianawilson, 2, 21, -1, 1.0, -1
jaylett, 2, 21, -1, 0.9151165377296492, -1
jieter, 2, 21, 308, 0.8889692339968627, 0.0
jdunck, 2, 21, 62, 0.9212761413794984, 0.0
kswiat, 2, -1, -1, -1, -1
monoidal, 2, -1, 318, -1, 0.9999999999999997
gannetson, 2, 28, -1, 0.0, -1
frog32, 2, 22, -1, 0.9275556579138265, -1
gasman, 2, 21, 196, 0.0, 0.0
mehrdadmoradii, 2, 21, -1, 0.9048771912933372, -1
exonian, 2, -1, 54, -1, 0.9999999999999997
mitar, 130, 26, 184, 0.8612243103964484, 0.0
nadege, 2, 21, -1, 1.0, -1
nealtodd, 2, -1, 48, -1, 0.9999999999999997
danidee10, 2, 21, -1, 1.0, -1
polmuz, 2, 21, 1, 0.0, 0.0
pwmarcz, 2, -1, 318, -1, 0.0
philippbosch, 2, 21, 222, 0.9056036393833407, 0.0
piotrjakimiak, 2, -1, 310, -1, 0.9999999999999997
rhertzog, 2, 24, -1, 0.0, -1
rohithpr, 2, -1, 319, -1, 1.0
ssb10, 2, 21, -1, 0.9518086383390859, -1
sspross, 2, 22, -1, 0.9275556579138265, -1
sjoerdjob, 2, 32, -1, 1.0, -1
ttanner, 2, 21, -1, 0.9657931969009397, -1
mx-moth, 2, 21, 28, 0.0, 0.0
timpark0807, 2, -1, -1, -1, -1
vincepandolfo, 2, -1, -1, -1, -1
whtsky, 2, 26, 109, 0.7881938287814761, 0.0
yash-saini275, 2, -1, -1, -1, -1
yohanboniface, 2, 21, 251, 0.0, 0.0
ymyzk, 2, -1, -1, -1, -1
uraul, 2, -1, -1, -1, -1
maurycyp, 2, -1, -1, -1, -1
andersk, 2, 21, 1, 0.0, 0.0
Anv3sh, 2, 21, -1, 0.8965889499798125, -1
auvipy, 2, 21, -1, 0.938796323059113, -1
chinmoy12c, 2, -1, 305, -1, 0.9999999999999997
tienne-B, 2, -1, -1, -1, -1
zauddelig, 2, 21, -1, 0.9657931969009397, -1
gyx1000, 2, -1, -1, -1, -1
vanschelven, 2, -1, 320, -1, 0.9999999999999997
MounirMesselmeni, 2, 21, -1, 0.871336806456718, -1
nabil-rady, 2, -1, -1, -1, -1
akx, 2, 21, 197, 0.8267369809161417, 0.0
bogdal, 2, 21, -1, 0.8533904326765945, -1
raydeal, 2, -1, -1, -1, -1
mgax, 6, 21, -1, 0.8992693057643236, -1
alextreme, 2, -1, -1, -1, -1
alesasnouski, 2, 31, -1, 0.9315864460891132, -1
soon, 2, -1, -1, -1, -1
chosak, 2, 21, -1, 0.0, -1
holvianssi, 2, 21, -1, 0.0, -1
1st, 2, 21, -1, 1.0, -1
aisipos, 6, 21, -1, 0.8705393416331784, -1
ar45, 2, 0, -1, 0.9757469672809881, -1
Chiorufarewerin, 2, -1, -1, -1, -1
toolness, 2, 82, 330, 0.0, 0.0
aviraldg, 2, 21, -1, 0.7940874098344061, -1
bpeschier, 2, -1, 321, -1, 0.9999999999999997
bwesterb, 2, 33, -1, 0.0, -1
benjyw, 2, -1, 322, -1, 0.8396635392618345
bmihelac, 2, 21, -1, 0.8345741727246946, -1
chicheng, 2, -1, 24, -1, 0.9529542418975532
cworth-gh, 2, -1, -1, -1, -1
DanielSwain, 2, 21, -1, 0.8804087296669273, -1
evansd, 2, 21, 78, 0.0, 0.0
davidmgvaz, 2, -1, -1, -1, -1
dekomote, 2, 21, -1, 0.9322159844722602, -1
DheerendraRathor, 2, -1, -1, -1, -1
dmedvinsky, 2, 21, -1, 0.904877191293337, -1
duane9, 2, 21, -1, 0.9518086383390859, -1
xblitz, 2, 21, -1, 0.8484213031124266, -1
etchove, 2, -1, -1, -1, -1
sanjioh, 2, 21, -1, 0.0, -1
jmfederico, 2, -1, -1, -1, -1
florisdenhengst, 2, -1, 323, -1, 0.9999999999999997
gabbyprecious, 2, 21, 379, 0.8752422988834894, 0.0
gmunumel, 2, -1, -1, -1, -1
georgemarshall, 2, 21, -1, 0.9301102796210651, -1
yagoulas, 2, -1, -1, -1, -1
gnosek, 2, 21, 109, 0.0, 0.0
Urth, 2, -1, -1, -1, -1
morenoh149, 6, 53, 109, 0.7210987571769871, 0.0
zerok, 2, 21, -1, 0.9219548219049705, -1
WhyNotHugo, 2, 21, 47, 0.8594572395215079, 0.0
ingokloecker, 2, -1, -1, -1, -1
jbzdak, 2, -1, 324, -1, 0.7538233824698396
jcushman, 2, -1, 65, -1, 0.9999999999999997
jacobb, 2, 21, -1, 0.0, -1
jgoclawski, 2, -1, -1, -1, -1
JanBednarik, 2, -1, 320, -1, 0.9999999999999997
jszoja, 2, -1, 67, -1, 0.9999999999999997
jsatt, 2, 21, -1, 0.9156637447762263, -1
dekkers, 2, -1, 91, -1, 0.9999999999999997
ewjoachim, 2, 21, -1, 0.8228374846481854, -1
joeribekker, 2, -1, 60, -1, 0.9999999999999997
emulbreh, 2, -1, -1, -1, -1
darakian, 2, 33, -1, 1.0, -1
jonnythebard, 2, -1, -1, -1, -1
baidoosik, 2, 21, -1, 0.8341670830251098, -1
jmichalicek, 2, -1, 325, -1, 0.9059085881135015
kaifeldhoff, 2, -1, -1, -1, -1
ketanbhatt, 2, 21, -1, 0.8695265527335536, -1
kevinmarsh, 2, -1, 305, -1, 1.0
kalekseev, 2, 21, -1, 0.9195763621734855, -1
Lotram, 2, -1, -1, -1, -1
eukreign, 2, -1, 326, -1, 0.9059085881135015
luoxzhg, 2, -1, -1, -1, -1
mbox, 2, -1, 48, -1, 0.9999999999999997
mbertheau, 2, -1, 308, -1, 0.9999999999999997
martinblech, 2, 21, 51, 0.8653110498277095, 0.0
mbrochh, 2, 21, -1, 0.7794663258891162, -1
matheuscmotta, 2, -1, -1, -1, -1
lovmat, 2, -1, 41, -1, 0.8118175937671408
mscott250, 2, -1, -1, -1, -1
nijel, 2, 18, 312, 0.0, 0.0
michalmo, 2, -1, -1, -1, -1
mfogel, 2, -1, 326, -1, 1.0
mgrouchy, 2, 21, 309, 0.8264428047715131, 0.0
mwhansen, 2, -1, -1, -1, -1
mlissner, 2, 21, -1, 0.9275556579138265, -1
nmartini, 2, -1, -1, -1, -1
nip3o, 2, 21, 313, 0.9514939476305262, 0.0
alexyer, 2, -1, -1, -1, -1
davidism, 4, 21, -1, 0.8920924841963056, -1
mitsuhiko, 4, 21, 44, 0.8850861098997402, 0.0
untitaker, 4, 21, 80, 0.8096660269186597, 0.0
rduplain, 4, 43, -1, 0.0, -1
greyli, 4, 21, 378, 0.8918104655055463, 0.0
dependabot-preview[bot], 16452, -1, -1, -1, -1
DasIch, 4, 21, 58, 0.8951572924749837, 0.0
kennethreitz, 4, 21, 81, 0.0, 0.0
keyan, 4, 21, -1, 0.8594572395215079, -1
pgjones, 4, 21, -1, 1.0, -1
ThiefMaster, 4, 21, -1, 0.904877191293337, -1
defuz, 4, -1, -1, -1, -1
lepture, 4, 53, 109, 0.7979711723343103, 0.0
ThomasWaldmann, 4, 21, -1, 0.8950852075916307, -1
jeffwidman, 4, 21, 1, 0.9022908812719295, 0.0
dependabot[bot], 6084, -1, -1, -1, -1
jab, 4, 21, 315, 0.9173286984480343, 0.0
pre-commit-ci[bot], 4, -1, -1, -1, -1
SimonSapin, 4, 21, 57, 0.0, 0.0
lord63, 4, 21, 77, 0.770630915387444, 0.0
florentx, 4, 21, -1, 0.904877191293337, -1
adambyrtek, 4, -1, -1, -1, -1
dag, 4, 21, 114, 1.0, 0.0
wgwz, 4, 21, -1, 0.9038151286208614, -1
s3rvac, 4, 21, -1, 0.9322159844722602, -1
flying-sheep, 4, 21, -1, 0.0, -1
svenstaro, 4, 21, 254, 0.0, 0.0
dawranliou, 4, 21, -1, 0.9140333330976967, -1
plaes, 4, 21, -1, 0.904877191293337, -1
garenchan, 4, 21, -1, 1.0, -1
vtbassmatt, 4, 21, -1, 0.888969233996863, -1
methane, 4, 21, -1, 0.8597760779050672, -1
tullyrankin, 4, -1, -1, -1, -1
yuxiaoy1, 4, 21, -1, 0.9070679146756029, -1
miguelgrinberg, 4, 21, 55, 0.0, 0.0
akavlie, 4, 21, -1, 0.8601517075768265, -1
alexpantyukhin, 4, 134, -1, 0.9315864460891132, -1
antsar, 4, -1, -1, -1, -1
lordmauve, 4, 21, 383, 1.0, 0.0
singingwolfboy, 4, 21, 85, 0.8694306630725608, 0.0
hendrikmakait, 4, 34, -1, 0.9246398306569625, -1
aqt01, 4, 21, -1, 0.8706708072234963, -1
Winnetou, 4, -1, 327, -1, 0.8396635392618345
cvrebert, 4, 35, 109, 0.896663049443954, 0.0
doobeh, 4, 21, -1, 0.0, -1
dhaaker, 4, -1, -1, -1, -1
homeworkprod, 4, 21, -1, 1.0, -1
justquick, 4, 21, 41, 0.8643251565367267, 0.9999999999999997
mwcampbell, 4, -1, -1, -1, -1
atdt, 4, 21, -1, 0.904877191293337, -1
s0undt3ch, 4, 35, 45, 0.9001285234322125, 0.8075696363165349
jfinkels, 4, -1, 328, -1, 0.9999999999999997
Akasurde, 4, 21, -1, 0.9444658740567476, -1
aphedges, 4, -1, -1, -1, -1
antlarr, 4, -1, -1, -1, -1
bsutherland, 4, 15, -1, 0.0, -1
Diggsey, 4, 26, 247, 0.0, 0.8489355038651466
dmishe, 4, 36, 46, 1.0, 0.9999999999999997
lgiordani, 4, 21, 325, 0.7519634148861905, 0.9059085881135015
garbados, 4, 26, 109, 0.9657931969009397, 0.8500284803980475
MikeTheReader, 4, -1, -1, -1, -1
njl, 4, -1, 44, -1, 0.9999999999999997
Jalkhov, 4, 37, -1, 0.9033026905701557, -1
RaHus, 4, -1, 328, -1, 0.9529542418975532
cerickson, 4, -1, 325, -1, 0.9059085881135015
wilsaj, 4, 21, 51, 0.788628412468671, 0.9999999999999997
kkirsche, 4, 21, 52, 0.9521970358966253, 0.8020681655101649
hyunchel, 4, 21, -1, 0.9200700081173614, -1
alekzvik, 4, 21, 304, 1.0, 0.8327311891387403
EnTeQuAk, 4, 21, 324, 0.8657953103884848, 0.9207167503201288
davebarkerxyz, 4, -1, 109, -1, 0.9999999999999997
dave-shawley, 4, -1, -1, -1, -1
eso31, 4, -1, -1, -1, -1
EtiennePelletier, 4, 21, -1, 0.9243814253189693, -1
finbarrocallaghan, 4, -1, -1, -1, -1
gcrsaldanha, 4, -1, -1, -1, -1
birkenfeld, 4, 21, 57, 0.0, 0.9999999999999997
candleindark, 4, 21, -1, 1.0, -1
jarek, 4, -1, -1, -1, -1
kissgyorgy, 4, 21, -1, 0.9017692605716062, -1
msabramo, 4, 21, 58, 0.7734793492685377, 0.8341296886665988
maxcountryman, 4, 38, 49, 0.8676258660381304, 0.9763545501025435
embe, 4, -1, -1, -1, -1
rzelayafavila, 4, -1, -1, -1, -1
sebest, 4, -1, -1, -1, -1
sourya, 4, 12, 64, 0.7907745955176417, 1.0
tony, 4, 21, 348, 0.9168123537226128, 0.8092955881721909
Yourun-proger, 4, 21, 55, 0.9193357396708535, 0.9999999999999997
mrluanma, 4, 21, 343, 0.7508603599080383, 0.9999999999999997
awsum, 4, -1, -1, -1, -1
jackwardell, 4, 21, -1, 0.904877191293337, -1
jgraeme, 4, -1, -1, -1, -1
mvantellingen, 4, 21, 60, 0.845419436525257, 0.0
wimglenn, 4, 21, 73, 0.9668121607511192, 0.8635925128919147
drewja, 4, 21, 49, 0.8022581965994213, 0.8118175937671408
lobeck, 4, -1, -1, -1, -1
accraze, 4, 42, 67, 0.88456806905262, 0.9999999999999997
jphilipsen05, 4, -1, 329, -1, 0.0
tirkarthi, 4, 21, 68, 0.8439319510654213, 0.9999999999999997
aaronchall, 4, 21, 69, 0.9411511814879283, 0.9999999999999997
eagleflo, 4, -1, -1, -1, -1
alanhamlett, 4, 12, 71, 0.8430594873297658, 0.8538918450837638
plumdog, 4, -1, -1, -1, -1
asottile, 4, 21, 68, 0.0, 0.0
brousch, 4, 21, -1, 1.0, -1
benasocj, 4, -1, -1, -1, -1
BobStevens, 4, -1, -1, -1, -1
pingswept, 4, 43, -1, 1.0, -1
rochacbruno, 4, 21, 378, 0.8248116170122053, 0.96135041975689
WyseNynja, 4, -1, -1, -1, -1
camilojimenez, 4, -1, -1, -1, -1
Tafkas, 4, 34, 1, 0.9176019398405689, 0.8147631356080816
csu, 4, 21, 319, 0.8712114921524625, 0.0
clenimar, 4, 21, -1, 0.8713604487765073, -1
toilandtrouble, 4, -1, -1, -1, -1
danielquinn, 4, 0, -1, 0.0, -1
edmondburnett, 4, 15, -1, 0.892468064344266, -1
FadhelC, 4, -1, -1, -1, -1
fchapoton, 4, -1, -1, -1, -1
geusebi, 4, -1, -1, -1, -1
HenryKobin, 4, -1, 55, -1, 0.9999999999999997
IanConnolly, 4, -1, -1, -1, -1
jamesls, 4, 21, 59, 0.0, 0.8331606581420687
loomchild, 4, -1, -1, -1, -1
jimrollenhagen, 4, 44, 72, 0.9657931969009397, 0.7875873037413703
JohnMoutafis, 4, -1, -1, -1, -1
jon-stumpf, 4, -1, -1, -1, -1
JonasGroeger, 4, -1, -1, -1, -1
jwflory, 4, 21, -1, 0.835519303272243, -1
iKevinY, 4, 21, 195, 0.8626621114224193, 0.0
dorkitude, 4, -1, -1, -1, -1
decaz, 4, 21, 70, 0.9322159844722602, 0.9999999999999997
dingens, 4, -1, -1, -1, -1
slater, 4, -1, -1, -1, -1
mjpieters, 4, 21, 73, 0.0, 0.9999999999999993
tbm, 4, -1, 43, -1, 0.9999999999999997
mjhennig, 4, -1, -1, -1, -1
mattd, 4, 45, 42, 0.8952905583534856, 0.9999999999999997
Ivoz, 4, -1, 92, -1, 0.9454369703888994
MeViMo, 4, -1, -1, -1, -1
citruspi, 4, 21, 74, 0.0, 0.9999999999999997
ahlen, 4, 2, -1, 0.9415401903222866, -1
nsiregar, 4, -1, -1, -1, -1
nluchs, 4, -1, -1, -1, -1
obeattie, 4, 21, 75, 1.0, 0.7647722533382876
onovy, 4, 53, 77, 1.0, 0.9454369703888994
pcorpet, 4, -1, -1, -1, -1
pawl, 4, 21, 78, 0.8141468364930519, 0.9999999999999993
prachikhadke, 4, -1, 109, -1, 0.9191362745468151
r0fls, 4, 21, 79, 1.0, 0.9040862795630987
RonnyPfannschmidt, 4, 21, 80, 0.9129645991596744, 0.9999999999999997
ryanbackman, 4, -1, 329, -1, 0.9999999999999997
svieira, 4, 21, -1, 0.936304604541677, -1
fengsp, 4, 21, 93, 0.9115737604221924, 0.0
kumabotz, 4, -1, -1, -1, -1
timofurrer, 4, 21, 81, 0.8305530264321549, 0.9999999999999993
allevo, 4, 53, -1, 0.9518086383390859, -1
skybert, 4, -1, 1, -1, 0.9059085881135015
kivS, 4, -1, -1, -1, -1
ryanwang520, 4, 21, 307, 0.8566972785462962, 0.9054182395150109
KWinston, 4, -1, -1, -1, -1
wvh, 4, -1, -1, -1, -1
zevaverbach, 4, 21, 68, 0.8392872428118259, 0.8848855028703215
agentultra, 4, -1, 330, -1, 0.9454369703888994
bovarysme, 4, -1, -1, -1, -1
cgrinds, 4, -1, 44, -1, 0.9999999999999997
ekoka, 4, -1, 331, -1, 0.9529542418975535
hankhank10, 4, -1, -1, -1, -1
laggardkernel, 4, 21, -1, 0.9657931969009397, -1
lecovi, 4, 21, -1, 0.8889980962664863, -1
mattc41190, 4100, 53, 84, 0.5188075770493858, 0.9999999999999997
ongopongo, 4, -1, -1, -1, -1
tristanfisher, 4, 21, -1, 0.938021757327698, -1
bbbbx, 4, -1, -1, -1, -1
baijum, 4, -1, 327, -1, 0.8906829736400312
cgar, 4, 21, -1, 0.904877191293337, -1
colincadams, 4, -1, -1, -1, -1
dougthor42, 4, -1, 213, -1, 0.9999999999999997
edbrannin, 4, -1, 109, -1, 0.7835755141967833
erikrose, 4, 21, 62, 0.0, 1.0
soulseekah, 4, -1, -1, -1, -1
alysbrooks, 4, -1, 332, -1, 0.9999999999999997
ajschumacher, 4, 21, -1, 0.9581920187829349, -1
Aayush-Kasurde, 4, 21, 55, 0.0, 0.9999999999999997
Abdur-rahmaanJ, 4, 37, 49, 0.9315864460891132, 0.7997928680509203
abhinavsagar, 4, -1, -1, -1, -1
ageitgey, 4, 21, 109, 0.0, 0.9615138345161004
adamobeng, 4, -1, 266, -1, 0.8460556162665354
atwalsh, 4, 21, 85, 0.9782925724323853, 0.9999999999999997
sharmaadarsh563, 4, 21, -1, 0.9657931969009397, -1
codeaditya, 4, 21, -1, 1.0, -1
aphexcx, 4, -1, -1, -1, -1
aqueiros, 4, -1, -1, -1, -1
AkaiKitsune, 4, -1, -1, -1, -1
iakbar, 4, 21, -1, 0.904877191293337, -1
akshar-raaj, 4, 21, 86, 0.8752422988834894, 0.9999999999999997
AlanSwenson, 4, 21, 47, 0.9243814253189693, 0.7227462778555924
alemangui, 4, -1, -1, -1, -1
alexwlchan, 4, -1, -1, -1, -1
alexpearce, 4, -1, 55, -1, 0.9529542418975535
halexus, 4, -1, -1, -1, -1
shamrin, 4, -1, 333, -1, 0.9999999999999993
Alexis-benoist, 4, 21, -1, 0.907963056392938, -1
aliafshar, 4, 53, 334, 0.0, 0.0
Jamim, 4, -1, 269, -1, 0.9576785921157088
alysivji, 4, 21, 81, 0.7440951443112298, 0.8588630387144667
ameya-pandilwar, 4, 35, -1, 0.9176019398405689, -1
wobsta, 4, -1, -1, -1, -1
AndrewBMartin, 4, 21, -1, 1.0, -1
ash211, 4, -1, -1, -1, -1
data-get, 4, -1, -1, -1, -1
andrewjroth, 4, -1, -1, -1, -1
kislyuk, 4, 21, 65, 0.8487735275467512, 0.9999999999999997
awijaya22, 4, -1, -1, -1, -1
ArchRoller, 4, -1, -1, -1, -1
thomasoflight, 4, 21, -1, 1.0, -1
arnavb, 4, 60, -1, 0.0, -1
augiwan, 4, 47, 87, 0.0, 0.7724374799914435
OrangeTux, 4, 46, -1, 0.9364331247733864, -1
AustenDSouza, 4, 47, -1, 1.0, -1
bfontaine, 4, 35, -1, 0.904877191293337, -1
bartbroere, 4, -1, 109, -1, 0.9529542418975532
bastianh, 4, 21, 48, 0.9322159844722602, 0.9454369703888994
BenRuns, 4, -1, -1, -1, -1
bdarnell, 4, 21, 89, 0.0, 0.9529542418975532
liebald, 4, 21, -1, 1.0, -1
bijanvakili, 4, -1, -1, -1, -1
billfienberg, 4, 53, 52, 1.0, 0.8105929053181442
bbayles, 4, 21, -1, 0.0, -1
fjarri, 4, -1, -1, -1, -1
delicb, 4, -1, -1, -1, -1
bsandrow, 4, -1, 53, -1, 0.8998963166297931
brennv, 4, -1, -1, -1, -1
brettgerry, 4, -1, -1, -1, -1
devlance, 4, -1, -1, -1, -1
briehanlombaard, 4, 21, 55, 1.0, 0.9999999999999997
Thalmann, 4, -1, 60, -1, 0.9999999999999997
brycepg, 4, 21, -1, 1.0, -1
bulatb, 4, 35, -1, 0.9459671244382039, -1
cameronthecoder, 4, -1, -1, -1, -1
Caratpine, 4, 21, -1, 0.8533043937951968, -1
carsonip, 4, 21, -1, 0.8498185525426567, -1
CasterWx, 4, 53, -1, 0.9518086383390859, -1
cenkalti, 4, 21, 220, 0.9322159844722602, 0.0
charleswhchan, 4, -1, -1, -1, -1
chivalry, 4, 38, 55, 0.8973797475905962, 0.8635925128919147
charlax, 4, 21, 122, 0.9322159844722602, 0.0
vinzid, 4, 53, -1, 0.7990733809451841, -1
hallacy, 4, -1, -1, -1, -1
christopherzimmerman, 4, -1, -1, -1, -1
jarus, 4, 21, 53, 0.9399575552205681, 0.8118175937671408
mypetyak, 4, -1, -1, -1, -1
christophercurrie, 4, -1, 109, -1, 0.9059085881135015
chrisngyn, 4, 48, -1, 0.8839891143081979, -1
sorech02, 4, -1, -1, -1, -1
ruby-ts, 4, -1, -1, -1, -1
purring, 4, -1, -1, -1, -1
